Lat,Lon,GYear
41.62236,-85.98378,1988
40.533963,-75.497936,1988
41.022482,-73.812614,1988
37.416667,-122.166667,1988
41.62236,-85.98378,1988
40.988263,-80.295406,1988
21.308944,-157.86115,1988
33.998974,-117.965163,1988
42.994893,-75.970433,1988
32.952906,-96.703839,1988
42.318527,-71.157052,1988
39.903244,-82.750689,1988
37.37986,-122.208569,1988
40.793611,-73.6275,1988
42.024981,-87.899607,1988
39.022959,-77.19925,1988
41.584485,-72.865338,1988
42.994893,-75.970433,1988
33.767496,-118.187712,1988
41.770672,-76.44749,1988
41.047289,-73.963065,1988
41.29968,-73.90609,1988
44.987459,-93.581675,1988
37.322857,-122.052958,1988
40.430536,-79.608959,1988
33.767496,-118.187712,1988
42.288869,-83.477501,1988
39.735632,-75.547657,1988
41.770672,-76.44749,1988
44.183332,-88.463405,1988
33.767496,-118.187712,1988
37.322857,-122.052958,1988
37.322857,-122.052958,1988
42.815656,-73.942324,1988
42.318527,-71.157052,1988
37.37986,-122.208569,1988
37.37986,-122.208569,1988
32.656547,-116.95907,1988
34.489743,-120.039532,1988
44.183332,-88.463405,1988
45.085314,-93.134715,1988
39.266016,-76.845513,1988
37.37986,-122.208569,1988
42.287156,-71.352308,1988
40.91802,-74.42586,1988
42.3612,-71.36388,1988
42.3612,-71.36388,1988
39.148558,-77.074173,1988
40.100412,-83.115807,1988
41.29968,-73.90609,1988
40.988263,-80.295406,1988
37.868252,-122.258486,1988
42.318527,-71.157052,1988
38.964901,-76.966704,1988
42.98039,-78.737853,1988
42.98039,-78.737853,1988
37.868252,-122.258486,1988
42.344328,-71.122217,1988
37.629876,-122.103025,1988
40.749542,-73.883319,1989
40.1868,-75.00966,1989
39.089392,-76.852395,1989
37.687222,-121.894449,1989
41.021378,-73.805692,1989
38.830825,-77.362938,1989
33.57612,-117.73638,1989
33.57612,-117.73638,1989
40.658588,-75.491844,1989
42.318527,-71.157052,1989
42.318527,-71.157052,1989
34.19292,-118.82262,1989
37.868252,-122.258486,1989
32.954424,-96.889584,1989
39.735632,-75.547657,1989
42.456444,-71.370954,1989
40.395074,-74.109292,1989
41.64704,-87.62067,1989
40.530285,-79.876419,1989
38.803177,-77.058685,1989
34.489743,-120.039532,1989
21.308944,-157.86115,1989
40.430536,-79.608959,1989
40.816902,-73.210989,1989
39.735632,-75.547657,1989
40.988263,-80.295406,1989
38.830825,-77.362938,1989
34.001758,-118.394799,1989
37.37986,-122.208569,1989
40.811856,-81.373368,1989
36.070576,-79.766148,1989
37.37986,-122.208569,1989
33.428352,-111.932123,1989
37.416667,-122.166667,1989
30.267104,-97.744615,1989
32.980136,-117.082337,1989
45.629189,-122.517536,1989
42.815656,-73.942324,1989
39.976602,-82.856827,1989
34.001758,-118.394799,1989
42.815656,-73.942324,1989
39.893349,-84.219043,1989
39.111974,-76.553563,1989
34.160034,-118.213223,1989
39.735632,-75.547657,1989
42.815656,-73.942324,1989
33.428352,-111.932123,1989
38.790084,-77.280669,1989
40.989799,-73.80007,1989
38.803177,-77.058685,1989
38.803177,-77.058685,1989
41.48982,-81.92148,1989
44.060636,-92.439257,1989
38.790084,-77.280669,1989
38.790084,-77.280669,1989
42.815656,-73.942324,1989
42.318527,-71.157052,1989
38.803177,-77.058685,1989
37.322857,-122.052958,1989
40.749542,-73.883319,1989
37.37986,-122.208569,1989
40.91802,-74.42586,1989
42.205616,-85.566785,1989
41.64704,-87.62067,1990
39.951255,-75.163103,1990
44.183332,-88.463405,1990
39.712421,-84.041488,1990
37.37986,-122.208569,1990
39.148558,-77.074173,1990
42.98039,-78.737853,1990
41.29968,-73.90609,1990
40.787368,-74.319046,1990
33.762657,-84.176061,1990
42.332052,-71.207484,1990
40.755677,-74.418689,1990
40.36141,-74.077982,1990
37.629876,-122.103025,1990
40.733044,-74.403459,1990
42.318527,-71.157052,1990
41.783823,-88.146897,1990
40.811856,-81.373368,1990
39.111974,-76.553563,1990
37.322857,-122.052958,1990
40.725101,-111.939531,1990
39.97194,-74.21988,1990
38.803177,-77.058685,1990
34.210263,-118.570594,1990
37.37986,-122.208569,1990
38.580708,-121.526563,1990
39.735632,-75.547657,1990
38.803177,-77.058685,1990
38.790084,-77.280669,1990
38.790084,-77.280669,1990
42.024981,-87.899607,1990
42.815656,-73.942324,1990
40.593164,-74.619513,1990
40.725101,-111.939531,1990
40.988263,-80.295406,1990
40.811856,-81.373368,1990
42.815656,-73.942324,1990
37.330413,-121.891128,1990
34.489743,-120.039532,1990
42.815656,-73.942324,1990
39.976602,-82.856827,1990
40.749542,-73.883319,1990
34.001758,-118.394799,1990
40.755677,-74.418689,1990
37.37986,-122.208569,1990
42.274234,-83.730952,1990
40.787368,-74.319046,1990
39.002607,-77.093732,1990
37.330413,-121.891128,1990
40.757711,-73.697796,1990
40.853244,-74.708204,1990
37.37986,-122.208569,1990
40.679559,-74.567323,1990
37.818542,-121.969476,1990
38.830825,-77.362938,1990
43.05011,-76.150573,1990
42.318527,-71.157052,1990
42.024981,-87.899607,1990
42.024981,-87.899607,1990
41.087432,-81.515568,1990
42.344328,-71.122217,1990
41.64704,-87.62067,1990
33.884072,-117.730356,1990
37.37986,-122.208569,1990
37.25286,-122.029595,1990
41.770672,-76.44749,1990
44.183332,-88.463405,1990
41.087432,-81.515568,1990
42.815656,-73.942324,1990
39.089392,-76.852395,1990
38.803177,-77.058685,1990
33.825599,-118.328416,1990
39.085561,-84.513589,1990
38.803177,-77.058685,1990
41.173209,-73.76922,1990
42.071476,-88.049239,1990
37.25286,-122.029595,1990
42.332052,-71.207484,1990
35.670641,-78.663729,1990
41.021378,-73.805692,1990
42.134339,-83.153677,1990
41.204177,-73.435815,1990
32.980136,-117.082337,1990
41.204177,-73.435815,1990
42.815656,-73.942324,1991
42.815656,-73.942324,1991
39.976602,-82.856827,1991
42.318527,-71.157052,1991
37.25286,-122.029595,1991
40.733044,-74.403459,1991
40.625072,-75.371201,1991
32.952906,-96.703839,1991
41.282126,-73.02581,1991
43.601347,-84.206759,1991
40.733044,-74.403459,1991
33.125918,-117.101637,1991
40.625072,-75.371201,1991
32.954424,-96.889584,1991
43.069507,-77.514294,1991
40.606393,-74.152402,1991
41.174335,-73.845908,1991
40.786,-73.84407,1991
42.332052,-71.207484,1991
42.293679,-85.586333,1991
33.767496,-118.187712,1991
44.183332,-88.463405,1991
40.787368,-74.319046,1991
40.819621,-74.163016,1991
42.815656,-73.942324,1991
26.409609,-80.106315,1991
41.770672,-76.44749,1991
42.318527,-71.157052,1991
44.183332,-88.463405,1991
40.733044,-74.403459,1991
42.123875,-87.913175,1991
42.293679,-85.586333,1991
42.332052,-71.207484,1991
36.179938,-94.145696,1991
47.62002,-122.204989,1991
41.770672,-76.44749,1991
37.37986,-122.208569,1991
41.64704,-87.62067,1991
32.980136,-117.082337,1991
39.735632,-75.547657,1991
34.12539,-118.05468,1991
42.98039,-78.737853,1991
39.976602,-82.856827,1991
